Progress,Finished,ResponseId,position,faculty,familiarity_1,familiarity_2,familiarity_3,familiarity_4,familiarity_12,familiarity_5,familiarity_6,familiarity_7,familiarity_8,familiarity_9,familiarity_10,familiarity_11,familiarity_13,stimulate_1,stimulate_2,stimulate_3,stimulate_4,stimulate_12,stimulate_5,stimulate_6,stimulate_7,stimulate_8,stimulate_9,stimulate_10,stimulate_11,stimulate_13,implement_1,implement_2,implement_3,implement_4,implement_12,implement_5,implement_6,implement_7,implement_8,implement_9,implement_10,implement_11,implement_13,motivation_1,motivation_2,motivation_3,motivation_4,motivation_5,motivation_6,motivation_7,motivation_9,motivation_10,motivation_11,barriers_1,barriers_2,barriers_3,barriers_4,barriers_5,barriers_6,barriers_7,barriers_8,barriers_9,barriers_10,barriers_11,barriers_12,more_OS_1,more_OS_2,more_OS_3,more_OS_4,more_OS_5,more_OS_6,more_OS_7,practices_other_1,practices_other_2,practices_other_3,practices_other_4,practices_other_12,practices_other_5,practices_other_6,practices_other_7,practices_other_8,practices_other_9,practices_other_10,practices_other_11,practices_other_13,wave,Duration
100,TRUE,R_2wsPe6C04xhVM5d,Postdoc,Medicine / LUMC,Open Access,Open Data,FAIR Data,Reproducibility,Open Software / code / syntax,Open Education,Open Peer Review,Citizen Science,Preprints,Preregistration/Registered report,NA,NA,NA,Open Access,NA,NA,Reproducibility,Open Software / code / syntax,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Reproducibility,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,I think it is an important part of research,NA,NA,NA,NA,NA,NA,NA,Lack of funding for Open Science practices,NA,NA,"Lack of recognition of Open Science practices in evaluation, promotion and recruitment criteria at my institution",NA,NA,NA,NA,NA,NA,NA,NA,More collaboration/engagement with peers to make norms about good practices visible,Better interfaces/workflows that make it easy to practice Open Science,More supporting infrastructure that makes it possible to practice Open Science,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,1215
100,TRUE,R_3kCjpGktbM2rNWt,PhD candidate,Science,Open Access,NA,FAIR Data,Reproducibility,Open Software / code / syntax,NA,NA,NA,NA,NA,NA,NA,NA,Open Access,Open Data,NA,NA,Open Software / code / syntax,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Reproducibility,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,It increases the impact of my research,I think it is an important part of research,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lack of time,NA,NA,NA,Lack of recognition in my (international) field about the value of Open Science practices,NA,NA,Other,More policies that make Open Science practices required,NA,NA,NA,More supporting infrastructure that makes it possible to practice Open Science,NA,Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,1014
100,TRUE,R_3CD8xJxnW21UTFn,Assistant Professor,Science,Open Access,NA,FAIR Data,Reproducibility,Open Software / code / syntax,NA,NA,Citizen Science,Preprints,NA,Science Communication,NA,NA,Open Access,NA,NA,Reproducibility,NA,NA,NA,NA,Preprints,NA,NA,NA,NA,Open Access,NA,NA,Reproducibility,NA,NA,NA,NA,Preprints,NA,Science Communication,NA,NA,NA,NA,Required by University policy,It increases the impact of my research,I think it is an important part of research,NA,NA,NA,NA,NA,NA,NA,Lack of funding for Open Science practices,NA,NA,NA,NA,NA,NA,NA,NA,Other,NA,NA,NA,NA,More supporting infrastructure that makes it possible to practice Open Science,NA,Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,974
100,TRUE,R_2398i1UtXreQ2oH,Organisational Professional / Support Staff,Medicine / LUMC,Open Access,Open Data,FAIR Data,NA,Open Software / code / syntax,NA,NA,Citizen Science,NA,NA,NA,NA,NA,NA,NA,FAIR Data,NA,NA,Open Education,NA,NA,NA,NA,Science Communication,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Open Access,Open Data,FAIR Data,NA,NA,Open Education,NA,NA,NA,NA,Science Communication,NA,NA,2023,265
100,TRUE,R_3EWqUvGZ8e72FaR,Organisational Professional / Support Staff,Science,Open Access,Open Data,NA,Reproducibility,Open Software / code / syntax,NA,Open Peer Review,Citizen Science,Preprints,NA,NA,NA,NA,Open Access,Open Data,NA,Reproducibility,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Open Access,NA,NA,Reproducibility,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,68
100,TRUE,R_Zs0opGmHKL0tBzX,Assistant Professor,Humanities,Open Access,Open Data,FAIR Data,Reproducibility,Open Software / code / syntax,Open Education,Open Peer Review,Citizen Science,NA,NA,Science Communication,NA,NA,Open Access,NA,FAIR Data,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Open Access,Open Data,FAIR Data,Reproducibility,NA,Open Education,Open Peer Review,NA,NA,NA,Science Communication,NA,NA,Required by funder policy,NA,NA,NA,I think it is an important part of research,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lack of recognition of Open Science practices in evaluation, promotion and recruitment criteria at my institution",NA,NA,NA,NA,NA,Other,NA,NA,NA,NA,More supporting infrastructure that makes it possible to practice Open Science,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,749
100,TRUE,R_9TP4UQ2Qu3i1ecF,PhD candidate,Medicine / LUMC,Open Access,Open Data,FAIR Data,Reproducibility,NA,NA,Open Peer Review,Citizen Science,Preprints,NA,Science Communication,NA,NA,NA,NA,FAIR Data,NA,NA,NA,NA,Citizen Science,NA,NA,Science Communication,NA,NA,NA,NA,FAIR Data,Reproducibility,NA,NA,NA,Citizen Science,NA,NA,NA,NA,NA,NA,NA,NA,NA,I think it is an important part of research,NA,NA,NA,NA,NA,NA,NA,NA,Lack of clarity about ethical issues (e.g. data sharing),Lack of time,"Lack of recognition of Open Science practices in evaluation, promotion and recruitment criteria at my institution",NA,NA,NA,NA,NA,NA,More policies that make Open Science practices required,More incentives that reward Open Science practices,NA,NA,More supporting infrastructure that makes it possible to practice Open Science,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,222
100,TRUE,R_3pbZk7Jx8SnUoJy,"Other, namely:",Law,Open Access,Open Data,NA,Reproducibility,Open Software / code / syntax,NA,NA,Citizen Science,NA,NA,NA,NA,NA,Open Access,NA,NA,Reproducibility,Open Software / code / syntax,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Open Data,NA,NA,Open Software / code,NA,NA,NA,NA,NA,NA,NA,NA,2023,111
100,TRUE,R_1FMbJtmVXEfADOx,Organisational Professional / Support Staff,Humanities,Open Access,Open Data,FAIR Data,Reproducibility,Open Software / code / syntax,Open Education,NA,Citizen Science,NA,Preregistration/Registered report,NA,NA,NA,Open Access,NA,FAIR Data,Reproducibility,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Open Access,Open Data,FAIR Data,NA,Open Software / code,NA,NA,NA,NA,NA,NA,NA,NA,2023,1083
100,TRUE,R_2OGXkU7I2dvZkvL,Policy advisor,Humanities,Open Access,Open Data,FAIR Data,Reproducibility,Open Software / code / syntax,NA,NA,Citizen Science,Preprints,Preregistration/Registered report,Science Communication,NA,NA,Open Access,NA,FAIR Data,NA,NA,NA,NA,Citizen Science,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Open Access,NA,FAIR Data,NA,NA,NA,NA,Citizen Science,NA,NA,Science Communication,NA,NA,2023,361
100,TRUE,R_3PaHzbkp7WwhzFw,Teacher,Governance and Global Affairs,Open Access,Open Data,NA,Reproducibility,Open Software / code / syntax,NA,NA,NA,NA,NA,Science Communication,NA,NA,Open Access,NA,NA,Reproducibility,Open Software / code / syntax,NA,NA,NA,NA,NA,NA,NA,NA,Open Access,NA,NA,NA,Open Software / code,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,It increases the impact of my research,I think it is an important part of research,NA,NA,NA,NA,NA,NA,Lack of training on how to practice Open Science,Lack of funding for Open Science practices,NA,Lack of time,NA,NA,NA,NA,NA,NA,NA,More policies that make Open Science practices required,NA,NA,Better interfaces/workflows that make it easy to practice Open Science,More supporting infrastructure that makes it possible to practice Open Science,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,1030
100,TRUE,R_2PvcrHbZTpnptaw,Organisational Professional / Support Staff,Medicine / LUMC,Open Access,NA,NA,Reproducibility,Open Software / code / syntax,NA,Open Peer Review,Citizen Science,NA,NA,Science Communication,NA,NA,Open Access,NA,NA,Reproducibility,NA,NA,NA,NA,NA,NA,Science Communication,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Science Communication,NA,NA,2023,201
89,FALSE,R_8FzCvapWT03xcPA,Organisational Professional / Support Staff,Science,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not familiar with any,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not familiar with any,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,I'm not dealing with Open Science (yet),NA,2023,99
100,TRUE,R_4mjErjKgMExIOP2,Assistant Professor,Medicine / LUMC,Open Access,Open Data,FAIR Data,Reproducibility,Open Software / code / syntax,NA,Open Peer Review,Citizen Science,Preprints,Preregistration/Registered report,Science Communication,NA,NA,NA,NA,NA,Reproducibility,Open Software / code / syntax,NA,NA,NA,NA,NA,Science Communication,NA,NA,Open Access,Open Data,FAIR Data,Reproducibility,Open Software / code,NA,Open Peer Review,NA,Preprints,NA,Science Communication,NA,NA,NA,NA,NA,It increases the impact of my research,I think it is an important part of research,NA,NA,It looks good on my CV,NA,NA,NA,NA,NA,Lack of clarity about ethical issues (e.g. data sharing),NA,"Lack of recognition of Open Science practices in evaluation, promotion and recruitment criteria at my institution",Lack of positive examples / approaches set by other researchers,NA,NA,NA,NA,NA,More policies that make Open Science practices required,More incentives that reward Open Science practices,More collaboration/engagement with peers to make norms about good practices visible,Better interfaces/workflows that make it easy to practice Open Science,More supporting infrastructure that makes it possible to practice Open Science,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,164
100,TRUE,R_2pMzSgO9gYf3wOu,"Other, namely:",Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,159
78,FALSE,R_2BRBFGDs0z3iFJf,Organisational Professional / Support Staff,Medicine / LUMC,Open Access,Open Data,FAIR Data,NA,Open Software / code / syntax,Open Education,Open Peer Review,Citizen Science,Preprints,NA,Science Communication,NA,NA,NA,NA,NA,NA,NA,Open Education,NA,Citizen Science,NA,NA,Science Communication,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Open Data,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,92029
